fpb_ftr_id,fpb_long,fpb_lat,fpb_site_id,fpb_rev_dt,fpb_o_ftr_id,fpb_o_nm,fpb_o_site_id
2010,-123.48270315,42.83858668,2010,20190927,BLMRos15824,USBLM-OR-Roseburg,BLMRos15824
2011,-123.46751015,42.83772356,2011,20190927,BLMRos15845,USBLM-OR-Roseburg,BLMRos15845
2013,-123.42914137,42.84013142,2013,20190927,BLMRos33523,USBLM-OR-Roseburg,BLMRos33523
2015,-123.42256409,42.83899528,2015,20190927,BLMRos15819,USBLM-OR-Roseburg,BLMRos15819
2016,-123.3902622,42.82971616,2016,20190927,BLMRos16271,USBLM-OR-Roseburg,BLMRos16271
2017,-123.66193853,43.03023752,2017,20190927,BLMRos32288,USBLM-OR-Roseburg,BLMRos32288
2018,-123.73050081,43.0304987,2018,20190927,BLMRos32525,USBLM-OR-Roseburg,BLMRos32525
2019,-122.98506236,43.02504087,2019,20190927,BLMRos31451,USBLM-OR-Roseburg,BLMRos31451
2020,-122.96563221,43.02394485,2020,20190927,BLMRos31089,USBLM-OR-Roseburg,BLMRos31089
2021,-122.96300458,43.0246222,2021,20190927,BLMRos31091,USBLM-OR-Roseburg,BLMRos31091
2022,-122.9475115,43.03350657,2022,20190927,BLMRos31474,USBLM-OR-Roseburg,BLMRos31474
2023,-122.95439639,43.02720814,2023,20190927,BLMRos31203,USBLM-OR-Roseburg,BLMRos31203
2024,-122.95840043,43.02550912,2024,20190927,BLMRos31092,USBLM-OR-Roseburg,BLMRos31092
2025,-123.51511404,43.76423838,2025,20190927,BLMRos30045,USBLM-OR-Roseburg,BLMRos30045
2026,-123.43561668,43.80724083,2026,20190927,BLMRos89,USBLM-OR-Roseburg,BLMRos89
2027,-123.53116634,43.69875555,2027,20190927,BLMRos30480,USBLM-OR-Roseburg,BLMRos30480
2028,-123.53139515,43.70114433,2028,20190927,BLMRos30481,USBLM-OR-Roseburg,BLMRos30481
2029,-123.53473379,43.705557,2029,20190927,BLMRos30483,USBLM-OR-Roseburg,BLMRos30483
2030,-123.36103255,43.58275838,2030,20190920,BLMRos19958,ODFW_FromBLM,BLMRos19958
2033,-123.39393497,43.56998727,2033,20190927,BLMRos20196,USBLM-OR-Roseburg,BLMRos20196
2034,-122.89505612,43.50888633,2034,20190927,BLMRos21176,USBLM-OR-Roseburg,BLMRos21176
2036,-123.28202538,43.68532429,2036,20190927,BLMRos30079,USBLM-OR-Roseburg,BLMRos30079
2037,-123.01407434,43.49999417,2037,20190920,BLMRos29775,ODFW_FromBLM,BLMRos29775
2038,-123.01352358,43.50099406,2038,20190920,BLMRos29776,ODFW_FromBLM,BLMRos29776
2040,-123.19439418,43.14792087,2040,20190927,BLMRos16631,USBLM-OR-Roseburg,BLMRos16631
2041,-123.16151109,43.53914529,2041,20190927,BLMRos29891,USBLM-OR-Roseburg,BLMRos29891
2043,-123.50231785,43.53917166,2043,20190927,BLMRos20543,USBLM-OR-Roseburg,BLMRos20543
2044,-123.49927458,43.54404307,2044,20190927,BLMRos20485,USBLM-OR-Roseburg,BLMRos20485
2046,-123.16547279,43.02145994,2046,20190927,BLMRos30756,USBLM-OR-Roseburg,BLMRos30756
2047,-123.16482303,43.02230526,2047,20190927,BLMRos30758,USBLM-OR-Roseburg,BLMRos30758
2048,-123.16178318,43.02369825,2048,20190927,BLMRos30762,USBLM-OR-Roseburg,BLMRos30762
2049,-123.15788151,43.02458897,2049,20190927,BLMRos31055,USBLM-OR-Roseburg,BLMRos31055
2050,-123.15767321,43.02482645,2050,20190927,BLMRos31056,USBLM-OR-Roseburg,BLMRos31056
2051,-123.60218438,43.01819189,2051,20190927,BLMRos32120,USBLM-OR-Roseburg,BLMRos32120
2052,-123.63396467,43.01543098,2052,20190927,BLMRos32334,USBLM-OR-Roseburg,BLMRos32334
2053,-123.66786494,43.02170527,2053,20190927,BLMRos32373,USBLM-OR-Roseburg,BLMRos32373
2054,-123.15934669,43.17098831,2054,20190920,BLMRos16864,ODFW_FromBLM,BLMRos16864
2055,-123.16097153,43.17353224,2055,20190920,BLMRos16866,ODFW_FromBLM,BLMRos16866
2056,-123.10715467,43.17052495,2056,20190927,BLMRos16942,USBLM-OR-Roseburg,BLMRos16942
2057,-123.12122981,43.10775869,2057,20190927,BLMRos16928,USBLM-OR-Roseburg,BLMRos16928
2058,-122.9210972,43.02203826,2058,20190927,BLMRos31362,USBLM-OR-Roseburg,BLMRos31362
2059,-123.0610909,43.00516509,2059,20190927,BLMRos30697,USBLM-OR-Roseburg,BLMRos30697
2060,-123.06286439,43.01239431,2060,20190927,BLMRos30686,USBLM-OR-Roseburg,BLMRos30686
2061,-123.15170531,43.65729755,2061,20190927,BLMRos30073,USBLM-OR-Roseburg,BLMRos30073
2063,-123.39596455,43.58232774,2063,20190927,BLMRos30520,USBLM-OR-Roseburg,BLMRos30520
2064,-123.38999427,43.58960243,2064,20190927,BLMRos30518,USBLM-OR-Roseburg,BLMRos30518
2065,-123.18954208,43.14255659,2065,20190927,BLMRos16639,USBLM-OR-Roseburg,BLMRos16639
2066,-123.50059996,43.54116278,2066,20190927,BLMRos30417,USBLM-OR-Roseburg,BLMRos30417
2067,-123.52995277,43.53572533,2067,20190927,BLMRos20588,USBLM-OR-Roseburg,BLMRos20588
2068,-123.53408889,43.53564315,2068,20190927,BLMRos20589,USBLM-OR-Roseburg,BLMRos20589
2069,-122.8826786,43.52313077,2069,20190927,BLMRos28189,USBLM-OR-Roseburg,BLMRos28189
2070,-123.13258413,43.52924307,2070,20190927,BLMRos20699,USBLM-OR-Roseburg,BLMRos20699
2071,-123.13415561,43.52563094,2071,20190927,BLMRos29903,USBLM-OR-Roseburg,BLMRos29903
2072,-123.12954103,43.53126177,2072,20190927,BLMRos20654,USBLM-OR-Roseburg,BLMRos20654
2074,-123.12439268,43.52155278,2074,20190927,BLMRos29752,USBLM-OR-Roseburg,BLMRos29752
2075,-123.12346376,43.5212518,2075,20190927,BLMRos29753,USBLM-OR-Roseburg,BLMRos29753
2076,-123.11999548,43.52073842,2076,20190927,BLMRos29754,USBLM-OR-Roseburg,BLMRos29754
2077,-123.12011866,43.51927823,2077,20190927,BLMRos29756,USBLM-OR-Roseburg,BLMRos29756
2078,-123.12078132,43.51914793,2078,20190927,BLMRos29757,USBLM-OR-Roseburg,BLMRos29757
2079,-123.12119892,43.5189727,2079,20190927,BLMRos29758,USBLM-OR-Roseburg,BLMRos29758
2080,-123.17168616,43.53331323,2080,20190927,BLMRos29872,USBLM-OR-Roseburg,BLMRos29872
2082,-123.17020123,43.53166828,2082,20190927,BLMRos29873,USBLM-OR-Roseburg,BLMRos29873
2083,-123.54702338,43.51970952,2083,20190927,BLMRos20880,USBLM-OR-Roseburg,BLMRos20880
2086,-123.54411003,43.51781333,2086,20190927,BLMRos20933,USBLM-OR-Roseburg,BLMRos20933
2088,-123.07812044,43.50919927,2088,20190927,BLMRos29803,USBLM-OR-Roseburg,BLMRos29803
2089,-123.07472941,43.51086659,2089,20190927,BLMRos29804,USBLM-OR-Roseburg,BLMRos29804
2090,-123.07358527,43.51109599,2090,20190927,BLMRos29805,USBLM-OR-Roseburg,BLMRos29805
2091,-123.07551673,43.51090072,2091,20190927,BLMRos21141,USBLM-OR-Roseburg,BLMRos21141
2092,-123.01109112,43.50470173,2092,20190920,BLMRos21270,ODFW_FromBLM,BLMRos21270
2093,-122.93606686,43.01157227,2093,20190927,BLMRos31229,USBLM-OR-Roseburg,BLMRos31229
2094,-122.9829896,43.00636534,2094,20190927,BLMRos31484,USBLM-OR-Roseburg,BLMRos31484
2095,-122.96482936,43.01383182,2095,20190927,BLMRos31083,USBLM-OR-Roseburg,BLMRos31083
2096,-122.9662759,43.01563337,2096,20190927,BLMRos31084,USBLM-OR-Roseburg,BLMRos31084
2097,-122.96529575,43.01744175,2097,20190927,BLMRos31086,USBLM-OR-Roseburg,BLMRos31086
2098,-122.93761898,43.01137619,2098,20190927,BLMRos31230,USBLM-OR-Roseburg,BLMRos31230
2099,-122.95520173,43.00499088,2099,20190927,BLMRos31073,USBLM-OR-Roseburg,BLMRos31073
2100,-122.95820929,43.00792761,2100,20190927,BLMRos31077,USBLM-OR-Roseburg,BLMRos31077
2101,-123.61689697,42.99989441,2101,20190927,BLMRos32413,USBLM-OR-Roseburg,BLMRos32413
2102,-123.64779243,43.00689372,2102,20190927,BLMRos32409,USBLM-OR-Roseburg,BLMRos32409
2103,-123.65236092,43.0014116,2103,20190927,BLMRos32361,USBLM-OR-Roseburg,BLMRos32361
2104,-123.64752282,43.00580359,2104,20190927,BLMRos32356,USBLM-OR-Roseburg,BLMRos32356
2105,-123.00403208,43.50757484,2105,20190920,BLMRos21212,ODFW_FromBLM,BLMRos21212
2106,-123.00757963,43.50498576,2106,20190920,BLMRos21266,ODFW_FromBLM,BLMRos21266
2107,-122.84827113,43.4993376,2107,20190927,BLMRos21407,USBLM-OR-Roseburg,BLMRos21407
2108,-122.85608967,43.49675437,2108,20190927,BLMRos28142,USBLM-OR-Roseburg,BLMRos28142
2109,-122.8488191,43.50501365,2109,20190927,BLMRos0,USBLM-OR-Roseburg,BLMRos0
2110,-122.84769966,43.5056694,2110,20190927,BLMRos28139,USBLM-OR-Roseburg,BLMRos28139
2111,-122.84439511,43.50452104,2111,20190927,BLMRos21273,USBLM-OR-Roseburg,BLMRos21273
2112,-122.84658568,43.50068532,2112,20190927,BLMRos21369,USBLM-OR-Roseburg,BLMRos21369
2113,-122.90200423,43.49883184,2113,20190927,BLMRos21427,USBLM-OR-Roseburg,BLMRos21427
2114,-122.90185774,43.49978204,2114,20190927,BLMRos28198,USBLM-OR-Roseburg,BLMRos28198
2116,-122.74849761,43.47497927,2116,20190927,BLMRos22127,USBLM-OR-Roseburg,BLMRos22127
2118,-122.75116699,43.4767747,2118,20190927,BLMRos22088,USBLM-OR-Roseburg,BLMRos22088
2119,-122.75697683,43.47728522,2119,20190927,BLMRos22076,USBLM-OR-Roseburg,BLMRos22076
2120,-122.75672387,43.47932324,2120,20190927,BLMRos22014,USBLM-OR-Roseburg,BLMRos22014
2121,-122.90593658,43.47599063,2121,20190927,BLMRos84,USBLM-OR-Roseburg,BLMRos84
2122,-123.37498544,43.52790257,2122,20190927,BLMRos30388,USBLM-OR-Roseburg,BLMRos30388
2124,-123.6332948,43.45488022,2124,20190927,BLMRos30535,USBLM-OR-Roseburg,BLMRos30535
2125,-123.63221135,43.45556915,2125,20190927,BLMRos30536,USBLM-OR-Roseburg,BLMRos30536
2127,-122.75420834,43.36080119,2127,20190927,BLMRos34052,USBLM-OR-Roseburg,BLMRos34052
2132,-122.84997872,43.46584653,2132,20190927,BLMRos22397,USBLM-OR-Roseburg,BLMRos22397
2133,-122.8688725,43.46323764,2133,20190927,BLMRos22478,USBLM-OR-Roseburg,BLMRos22478
2134,-122.82323317,43.45231523,2134,20190927,BLMRos22824,USBLM-OR-Roseburg,BLMRos22824
2135,-122.77855756,43.45491575,2135,20190927,BLMRos22742,USBLM-OR-Roseburg,BLMRos22742
2137,-122.77491653,43.45436469,2137,20190927,BLMRos22757,USBLM-OR-Roseburg,BLMRos22757
2138,-122.77734463,43.45521843,2138,20190927,BLMRos22734,USBLM-OR-Roseburg,BLMRos22734
2140,-123.19136883,43.18690262,2140,20190920,BLMRos16876,ODFW_FromBLM,BLMRos16876
2141,-123.1703561,43.18741407,2141,20190920,BLMRos16874,ODFW_FromBLM,BLMRos16874
2142,-123.15332821,43.15678951,2142,20190927,BLMRos16907,USBLM-OR-Roseburg,BLMRos16907
2143,-123.15020933,43.16086154,2143,20190927,BLMRos16911,USBLM-OR-Roseburg,BLMRos16911
2144,-123.14975797,43.16252096,2144,20190927,BLMRos16913,USBLM-OR-Roseburg,BLMRos16913
2145,-123.15869603,43.15570029,2145,20190927,BLMRos16903,USBLM-OR-Roseburg,BLMRos16903
2146,-123.15941662,43.16485195,2146,20190927,BLMRos16918,USBLM-OR-Roseburg,BLMRos16918
2147,-123.1535001,43.16334912,2147,20190927,BLMRos16914,USBLM-OR-Roseburg,BLMRos16914
2149,-123.08045314,43.16565278,2149,20190927,BLMRos16969,USBLM-OR-Roseburg,BLMRos16969
2150,-123.1427005,43.14976581,2150,20190927,BLMRos16729,USBLM-OR-Roseburg,BLMRos16729
2151,-123.4498534,42.98106505,2151,20190927,BLMRos31566,USBLM-OR-Roseburg,BLMRos31566
2152,-123.42081579,42.98215209,2152,20190927,BLMRos31539,USBLM-OR-Roseburg,BLMRos31539
2153,-123.0514074,42.92357541,2153,20190927,BLMRos31695,USBLM-OR-Roseburg,BLMRos31695
2154,-122.99577303,42.91182229,2154,20190927,BLMRos31615,USBLM-OR-Roseburg,BLMRos31615
2155,-123.00147775,42.90842724,2155,20190927,BLMRos31667,USBLM-OR-Roseburg,BLMRos31667
2156,-123.00201391,42.90138283,2156,20190927,BLMRos31679,USBLM-OR-Roseburg,BLMRos31679
2157,-123.03222627,42.90732984,2157,20190927,BLMRos31681,USBLM-OR-Roseburg,BLMRos31681
2158,-123.08502577,42.90217596,2158,20190927,BLMRos31753,USBLM-OR-Roseburg,BLMRos31753
2159,-123.19086691,42.91092908,2159,20190927,BLMRos32987,USBLM-OR-Roseburg,BLMRos32987
2160,-123.4848962,42.91136803,2160,20190927,BLMRos33619,USBLM-OR-Roseburg,BLMRos33619
2161,-123.32995452,42.89920599,2161,20190927,BLMRos33067,USBLM-OR-Roseburg,BLMRos33067
2162,-123.34678828,42.9070106,2162,20190927,BLMRos33324,USBLM-OR-Roseburg,BLMRos33324
2163,-123.39176643,42.90469659,2163,20190927,BLMRos31914,USBLM-OR-Roseburg,BLMRos31914
2164,-123.38275478,42.91010673,2164,20190927,BLMRos31925,USBLM-OR-Roseburg,BLMRos31925
2165,-123.35747727,42.90330948,2165,20190927,BLMRos33321,USBLM-OR-Roseburg,BLMRos33321
2166,-123.66437862,42.89787589,2166,20190927,BLMRos32669,USBLM-OR-Roseburg,BLMRos32669
2167,-123.6652641,42.89791542,2167,20190927,BLMRos32670,USBLM-OR-Roseburg,BLMRos32670
2168,-123.05797862,43.07585426,2168,20190927,BLMRos30641,USBLM-OR-Roseburg,BLMRos30641
2171,-123.4709107,43.44964505,2171,20190927,BLMRos22881,USBLM-OR-Roseburg,BLMRos22881
2173,-123.67656639,43.459846400000004,2173,20190927,BLMRos22518,USBLM-OR-Roseburg,BLMRos22518
2175,-123.57889267,43.44179435,2175,20190920,BLMRos23055,ODFW_FromBLM,BLMRos23055
2176,-122.96843705,43.08303351,2176,20190927,BLMRos31292,USBLM-OR-Roseburg,BLMRos31292
2177,-123.63051927,43.08366434,2177,20190927,BLMRos32168,USBLM-OR-Roseburg,BLMRos32168
2180,-123.63911898,43.42645238,2180,20190927,BLMRos29573,USBLM-OR-Roseburg,BLMRos29573
2181,-123.64257869,43.42596269,2181,20190927,BLMRos29574,USBLM-OR-Roseburg,BLMRos29574
2182,-123.64285564,43.42646701,2182,20190927,BLMRos29575,USBLM-OR-Roseburg,BLMRos29575
2186,-123.59869699,43.42416088,2186,20190927,BLMRos23468,USBLM-OR-Roseburg,BLMRos23468
2187,-123.5882831,43.42362755,2187,20190927,BLMRos29430,USBLM-OR-Roseburg,BLMRos29430
2189,-123.59894353,43.42215446,2189,20190927,BLMRos29538,USBLM-OR-Roseburg,BLMRos29538
2190,-123.59922814,43.42230575,2190,20190927,BLMRos29539,USBLM-OR-Roseburg,BLMRos29539
2196,-123.50690066,42.82645451,2196,20190927,BLMRos16214,USBLM-OR-Roseburg,BLMRos16214
2197,-123.51815315,42.83206213,2197,20190927,BLMRos16034,USBLM-OR-Roseburg,BLMRos16034
2199,-123.51306527,42.83391696,2199,20190927,BLMRos15983,USBLM-OR-Roseburg,BLMRos15983
2200,-123.53132467,42.83766958,2200,20190927,BLMRos15841,USBLM-OR-Roseburg,BLMRos15841
2201,-123.53484667,42.83199471,2201,20190927,BLMRos16028,USBLM-OR-Roseburg,BLMRos16028
2202,-123.54070198,42.83196913,2202,20190927,BLMRos16031,USBLM-OR-Roseburg,BLMRos16031
2203,-123.53815524,42.8307553,2203,20190927,BLMRos16085,USBLM-OR-Roseburg,BLMRos16085
2204,-123.54049756,42.83017931,2204,20190927,BLMRos16101,USBLM-OR-Roseburg,BLMRos16101
2208,-123.57386997,42.83403847,2208,20190927,BLMRos15970,USBLM-OR-Roseburg,BLMRos15970
2210,-123.59675539,42.83214618,2210,20190927,BLMRos16012,USBLM-OR-Roseburg,BLMRos16012
2211,-123.41322137,42.83247806,2211,20190927,BLMRos33570,USBLM-OR-Roseburg,BLMRos33570
2212,-123.54625615,42.83126863,2212,20190927,BLMRos16062,USBLM-OR-Roseburg,BLMRos16062
2213,-123.48086267,42.82156514,2213,20190927,BLMRos16296,USBLM-OR-Roseburg,BLMRos16296
2214,-123.47712044,42.81824908,2214,20190927,BLMRos16352,USBLM-OR-Roseburg,BLMRos16352
2216,-123.48067723,42.81648393,2216,20190927,BLMRos16388,USBLM-OR-Roseburg,BLMRos16388
2219,-123.46530791,42.81888584,2219,20190927,BLMRos16344,USBLM-OR-Roseburg,BLMRos16344
2220,-123.45782465,42.8219238,2220,20190927,BLMRos16293,USBLM-OR-Roseburg,BLMRos16293
2222,-123.44606382,42.81558722,2222,20190927,BLMRos33567,USBLM-OR-Roseburg,BLMRos33567
2223,-123.44347449,42.81480963,2223,20190927,BLMRos16416,USBLM-OR-Roseburg,BLMRos16416
2224,-123.43819327,42.81894984,2224,20190927,BLMRos16345,USBLM-OR-Roseburg,BLMRos16345
2225,-123.43944962,42.81717241,2225,20190927,BLMRos16376,USBLM-OR-Roseburg,BLMRos16376
2226,-123.44062687,42.8154762,2226,20190927,BLMRos16406,USBLM-OR-Roseburg,BLMRos16406
2230,-123.46184945,43.70970835,2230,20190927,BLMRos17276,USBLM-OR-Roseburg,BLMRos17276
2231,-123.45895742,43.71188003,2231,20190927,BLMRos17230,USBLM-OR-Roseburg,BLMRos17230
2232,-123.45448103,43.71382968,2232,20190927,BLMRos17204,USBLM-OR-Roseburg,BLMRos17204
2233,-123.49158515,43.71732787,2233,20190927,BLMRos17130,USBLM-OR-Roseburg,BLMRos17130
2234,-123.4920171,43.7143829,2234,20190927,BLMRos17189,USBLM-OR-Roseburg,BLMRos17189
2235,-123.4929962,43.71255869,2235,20190927,BLMRos17219,USBLM-OR-Roseburg,BLMRos17219
2236,-123.3530253,43.70599924,2236,20190927,BLMRos17344,USBLM-OR-Roseburg,BLMRos17344
2237,-123.53680113,43.68718928,2237,20190927,BLMRos17705,USBLM-OR-Roseburg,BLMRos17705
2238,-123.5371813,43.68583371,2238,20190927,BLMRos17732,USBLM-OR-Roseburg,BLMRos17732
2239,-123.53774984,43.68458904,2239,20190927,BLMRos17754,USBLM-OR-Roseburg,BLMRos17754
2240,-123.53890711,43.69207843,2240,20190927,BLMRos17631,USBLM-OR-Roseburg,BLMRos17631
2241,-123.28374188,43.68786024,2241,20190927,BLMRos17712,USBLM-OR-Roseburg,BLMRos17712
2242,-123.28087346,43.68770863,2242,20190927,BLMRos17715,USBLM-OR-Roseburg,BLMRos17715
2244,-123.51335863,43.68100834,2244,20190927,BLMRos17806,USBLM-OR-Roseburg,BLMRos17806
2247,-123.5429432,43.67378779,2247,20190927,BLMRos17944,USBLM-OR-Roseburg,BLMRos17944
2248,-123.25751366,43.67586747,2248,20190927,BLMRos17922,USBLM-OR-Roseburg,BLMRos17922
2249,-123.2570165,43.67380713,2249,20190927,BLMRos17968,USBLM-OR-Roseburg,BLMRos17968
2251,-123.54690365,43.65921967,2251,20190927,BLMRos18314,USBLM-OR-Roseburg,BLMRos18314
2252,-123.55181101,43.66152158,2252,20190927,BLMRos30426,USBLM-OR-Roseburg,BLMRos30426
2254,-123.53540849,43.65625222,2254,20190920,BLMRos18385,ODFW_FromBLM,BLMRos18385
2255,-123.53390411,43.65560675,2255,20190920,BLMRos18408,ODFW_FromBLM,BLMRos18408
2258,-123.15166737,43.65765861,2258,20190927,BLMRos18379,USBLM-OR-Roseburg,BLMRos18379
2259,-123.14722244,43.65414838,2259,20190927,BLMRos18462,USBLM-OR-Roseburg,BLMRos18462
2260,-123.14740703,43.6531834,2260,20190927,BLMRos18485,USBLM-OR-Roseburg,BLMRos18485
2262,-123.17569213,43.64663183,2262,20190927,BLMRos18650,USBLM-OR-Roseburg,BLMRos18650
2263,-123.42855751,43.58483204,2263,20190927,BLMRos19895,USBLM-OR-Roseburg,BLMRos19895
2264,-122.89141122,43.4889563,2264,20190927,BLMRos21721,USBLM-OR-Roseburg,BLMRos21721
2265,-122.88741898,43.48735247,2265,20190927,BLMRos28193,USBLM-OR-Roseburg,BLMRos28193
2266,-122.88920113,43.48913527,2266,20190927,BLMRos21716,USBLM-OR-Roseburg,BLMRos21716
2270,-123.12025317,43.48086169,2270,20190927,BLMRos21956,USBLM-OR-Roseburg,BLMRos21956
2271,-123.10909094,43.48086626,2271,20190927,BLMRos21965,USBLM-OR-Roseburg,BLMRos21965
2272,-123.63129788,42.82222435,2272,20190927,BLMRos16278,USBLM-OR-Roseburg,BLMRos16278
2273,-123.47864619,42.80596887,2273,20190927,BLMRos16482,USBLM-OR-Roseburg,BLMRos16482
2274,-123.47895018,42.80474881,2274,20190927,BLMRos16487,USBLM-OR-Roseburg,BLMRos16487
2275,-123.474246,42.80184135,2275,20190927,BLMRos16498,USBLM-OR-Roseburg,BLMRos16498
2276,-123.47428175,42.79896946,2276,20190927,BLMRos16505,USBLM-OR-Roseburg,BLMRos16505
2277,-123.49368331,42.8053989,2277,20190927,BLMRos16484,USBLM-OR-Roseburg,BLMRos16484
2278,-123.49475757,42.80234029,2278,20190927,BLMRos16492,USBLM-OR-Roseburg,BLMRos16492
2279,-123.47745974,42.79687292,2279,20190927,BLMRos34042,USBLM-OR-Roseburg,BLMRos34042
2280,-123.47501459,42.7960485,2280,20190927,BLMRos16511,USBLM-OR-Roseburg,BLMRos16511
2281,-123.4825526,42.79250412,2281,20190927,BLMRos16515,USBLM-OR-Roseburg,BLMRos16515
2282,-123.33577428,43.76356368,2282,20190927,BLMRos29993,USBLM-OR-Roseburg,BLMRos29993
2283,-123.33523637,43.76396009,2283,20190927,BLMRos29994,USBLM-OR-Roseburg,BLMRos29994
2284,-123.13542744,43.47650332,2284,20190927,BLMRos29840,USBLM-OR-Roseburg,BLMRos29840
2286,-123.14103522,43.4803363,2286,20190927,BLMRos21975,USBLM-OR-Roseburg,BLMRos21975
2287,-123.15034214,43.48483476,2287,20190927,BLMRos21834,USBLM-OR-Roseburg,BLMRos21834
2288,-123.14896701,43.48404553,2288,20190927,BLMRos21859,USBLM-OR-Roseburg,BLMRos21859
2289,-123.10746341,43.48422292,2289,20190927,BLMRos21852,USBLM-OR-Roseburg,BLMRos21852
2290,-123.10793047,43.48535758,2290,20190927,BLMRos29828,USBLM-OR-Roseburg,BLMRos29828
2291,-122.8778093,43.47926057,2291,20190927,BLMRos22021,USBLM-OR-Roseburg,BLMRos22021
2292,-123.5136251,43.53555985,2292,20190927,BLMRos30416,USBLM-OR-Roseburg,BLMRos30416
2294,-123.33673436,43.56034025,2294,20190927,BLMRos20339,USBLM-OR-Roseburg,BLMRos20339
2295,-123.42583254,43.62593762,2295,20190927,BLMRos19122,USBLM-OR-Roseburg,BLMRos19122
2296,-123.41935728,43.62187115,2296,20190927,BLMRos19198,USBLM-OR-Roseburg,BLMRos19198
2297,-123.42821557,43.62883638,2297,20190927,BLMRos30242,USBLM-OR-Roseburg,BLMRos30242
2298,-123.43691187,43.63298705,2298,20190927,BLMRos18992,USBLM-OR-Roseburg,BLMRos18992
2299,-123.38185169,43.63163549,2299,20190927,BLMRos19032,USBLM-OR-Roseburg,BLMRos19032
2300,-123.38233197,43.62958294,2300,20190927,BLMRos19062,USBLM-OR-Roseburg,BLMRos19062
2303,-123.47854225,43.62713157,2303,20190927,BLMRos19114,USBLM-OR-Roseburg,BLMRos19114
2305,-123.23854967,43.62448188,2305,20190927,BLMRos30514,USBLM-OR-Roseburg,BLMRos30514
2307,-123.41775597,43.62126109,2307,20190927,BLMRos19201,USBLM-OR-Roseburg,BLMRos19201
2308,-123.41719397,43.62039126,2308,20190927,BLMRos19214,USBLM-OR-Roseburg,BLMRos19214
2310,-123.3600577,43.58571972,2310,20190927,BLMRos19887,USBLM-OR-Roseburg,BLMRos19887
2311,-123.54496593,43.7698147,2311,20190927,BLMRos30037,USBLM-OR-Roseburg,BLMRos30037
2312,-123.47044928,43.70348352,2312,20190927,BLMRos30200,ODFW_FromBLM,BLMRos30200
2313,-122.94233875,43.04852116,2313,20190927,BLMRos31382,USBLM-OR-Roseburg,BLMRos31382
2314,-122.95229744,43.0574988,2314,20190927,BLMRos31280,USBLM-OR-Roseburg,BLMRos31280
2315,-122.98422607,43.05995055,2315,20190927,BLMRos30731,USBLM-OR-Roseburg,BLMRos30731
2316,-122.99117715,43.05821756,2316,20190927,BLMRos30736,USBLM-OR-Roseburg,BLMRos30736
2317,-123.00303674,43.05090354,2317,20190927,BLMRos30743,USBLM-OR-Roseburg,BLMRos30743
2318,-123.00530681,43.05245333,2318,20190927,BLMRos30747,USBLM-OR-Roseburg,BLMRos30747
2319,-122.97282115,43.0425941,2319,20190927,BLMRos31110,USBLM-OR-Roseburg,BLMRos31110
2320,-122.94317777,43.04651868,2320,20190927,BLMRos31385,USBLM-OR-Roseburg,BLMRos31385
2321,-122.94638606,43.03850441,2321,20190927,BLMRos31268,USBLM-OR-Roseburg,BLMRos31268
2322,-123.00096991,43.04258247,2322,20190927,BLMRos31438,USBLM-OR-Roseburg,BLMRos31438
2323,-122.93970407,43.04348421,2323,20190927,BLMRos31387,USBLM-OR-Roseburg,BLMRos31387
2324,-123.66195409,43.03281963,2324,20190927,BLMRos32286,USBLM-OR-Roseburg,BLMRos32286
2327,-123.47321897,43.42056719,2327,20190927,BLMRos23606,USBLM-OR-Roseburg,BLMRos23606
2332,-123.16074594,43.43152587,2332,20190927,BLMRos91,USBLM-OR-Roseburg,BLMRos91
2336,-123.6112707,43.41719094,2336,20190927,BLMRos29546,USBLM-OR-Roseburg,BLMRos29546
2339,-123.54822399,43.4066977,2339,20190927,BLMRos24001,USBLM-OR-Roseburg,BLMRos24001
2345,-122.86712144,43.39733276,2345,20190927,BLMRos24247,USBLM-OR-Roseburg,BLMRos24247
2349,-123.18534403,43.3882685,2349,20190927,BLMRos24512,ODFW_FromBLM,BLMRos24512
2355,-123.63485875,43.38110942,2355,20190927,BLMRos24651,USBLM-OR-Roseburg,BLMRos24651
2356,-123.64369205,43.38413338,2356,20190927,BLMRos24590,USBLM-OR-Roseburg,BLMRos24590
2358,-123.58001006,43.38093283,2358,20190927,BLMRos24657,USBLM-OR-Roseburg,BLMRos24657
2359,-123.57198792,43.38843942,2359,20190927,BLMRos24484,USBLM-OR-Roseburg,BLMRos24484
2360,-123.20852706,43.37992069,2360,20190927,BLMRos24734,USBLM-OR-Roseburg,BLMRos24734
2361,-123.2103011,43.37771929,2361,20190927,BLMRos24808,USBLM-OR-Roseburg,BLMRos24808
2362,-123.21100837,43.37568076,2362,20190927,BLMRos24855,USBLM-OR-Roseburg,BLMRos24855
2365,-122.9047613,43.38075871,2365,20190927,BLMRos24828,USBLM-OR-Roseburg,BLMRos24828
