ua_dist,ua_nn_name,uc_dist,uc_nn_name
38280.20682191893,"Corvallis, OR Urbanized Area",5214.923752919697,"Toledo, OR Urban Cluster"
27611.547298582755,"Corvallis, OR Urbanized Area",19598.46729427375,"Toledo, OR Urban Cluster"
27682.765381625748,"Corvallis, OR Urbanized Area",19666.465489040784,"Toledo, OR Urban Cluster"
4096.820566652841,"Corvallis, OR Urbanized Area",4096.820566652841,"Corvallis, OR Urbanized Area"
17680.941721665196,"Corvallis, OR Urbanized Area",17680.941721665196,"Corvallis, OR Urbanized Area"
16539.475082104665,"Corvallis, OR Urbanized Area",16539.475082104665,"Corvallis, OR Urbanized Area"
16842.510578637437,"Corvallis, OR Urbanized Area",16842.510578637437,"Corvallis, OR Urbanized Area"
15916.31691017681,"Corvallis, OR Urbanized Area",15916.31691017681,"Corvallis, OR Urbanized Area"
13508.424849084318,"Corvallis, OR Urbanized Area",13508.424849084318,"Corvallis, OR Urbanized Area"
11024.787178065197,"Corvallis, OR Urbanized Area",11024.787178065197,"Corvallis, OR Urbanized Area"
11024.787178065197,"Corvallis, OR Urbanized Area",11024.787178065197,"Corvallis, OR Urbanized Area"
3313.74379462072,"Corvallis, OR Urbanized Area",3313.74379462072,"Corvallis, OR Urbanized Area"
3313.74379462072,"Corvallis, OR Urbanized Area",3313.74379462072,"Corvallis, OR Urbanized Area"
41655.805310926546,"Salem, OR Urbanized Area",31862.665319575604,"Stayton, OR Urban Cluster"
58385.57488888381,"Grants Pass, OR Urbanized Area",6949.748703837262,"Tri-City--Myrtle Creek, OR Urban Cluster"
61577.95632552093,"Grants Pass, OR Urbanized Area",14500.053228152865,"Tri-City--Myrtle Creek, OR Urban Cluster"
50213.63609406364,"Eugene, OR Urbanized Area",25478.01536595328,"Cottage Grove, OR Urban Cluster"
50176.930211105006,"Eugene, OR Urbanized Area",25434.60913260496,"Cottage Grove, OR Urban Cluster"
50255.7490893166,"Eugene, OR Urbanized Area",25543.872945838033,"Cottage Grove, OR Urban Cluster"
50551.39127612956,"Eugene, OR Urbanized Area",25829.70804949915,"Cottage Grove, OR Urban Cluster"
50551.41796274155,"Eugene, OR Urbanized Area",25803.316460263075,"Sutherlin, OR Urban Cluster"
50560.01759721326,"Eugene, OR Urbanized Area",25733.21364352013,"Sutherlin, OR Urban Cluster"
50620.362008804295,"Eugene, OR Urbanized Area",25868.222220834938,"Sutherlin, OR Urban Cluster"
50922.32477581147,"Eugene, OR Urbanized Area",24664.555138983018,"Sutherlin, OR Urban Cluster"
50244.73549804919,"Eugene, OR Urbanized Area",25317.954364229787,"Sutherlin, OR Urban Cluster"
50842.13069522652,"Eugene, OR Urbanized Area",25169.513086483443,"Sutherlin, OR Urban Cluster"
50174.475871362294,"Eugene, OR Urbanized Area",25436.421513405545,"Cottage Grove, OR Urban Cluster"
50521.70943464338,"Eugene, OR Urbanized Area",25793.39868666913,"Cottage Grove, OR Urban Cluster"
50443.204885384825,"Eugene, OR Urbanized Area",25732.65600907902,"Cottage Grove, OR Urban Cluster"
50580.06843444891,"Eugene, OR Urbanized Area",25495.39960140461,"Sutherlin, OR Urban Cluster"
50160.97357518701,"Eugene, OR Urbanized Area",25429.53633493139,"Cottage Grove, OR Urban Cluster"
50205.37896041382,"Eugene, OR Urbanized Area",25464.20943334277,"Cottage Grove, OR Urban Cluster"
50103.58946560437,"Eugene, OR Urbanized Area",25381.742029935544,"Cottage Grove, OR Urban Cluster"
50168.91191835679,"Eugene, OR Urbanized Area",25439.997764719395,"Cottage Grove, OR Urban Cluster"
51012.66461448055,"Eugene, OR Urbanized Area",24784.497445462595,"Sutherlin, OR Urban Cluster"
50596.26751360524,"Eugene, OR Urbanized Area",25861.040837440345,"Cottage Grove, OR Urban Cluster"
50567.11468032124,"Eugene, OR Urbanized Area",25565.103883286734,"Sutherlin, OR Urban Cluster"
50175.993176971104,"Eugene, OR Urbanized Area",25443.339084838317,"Cottage Grove, OR Urban Cluster"
50689.63375942803,"Eugene, OR Urbanized Area",25321.079257385692,"Sutherlin, OR Urban Cluster"
50936.999207823865,"Eugene, OR Urbanized Area",24597.374929630874,"Sutherlin, OR Urban Cluster"
51064.42391719461,"Eugene, OR Urbanized Area",23964.282993147353,"Sutherlin, OR Urban Cluster"
50374.04189616144,"Eugene, OR Urbanized Area",25670.035048779107,"Cottage Grove, OR Urban Cluster"
50141.0398443695,"Eugene, OR Urbanized Area",25422.02568196431,"Cottage Grove, OR Urban Cluster"
50412.08621625991,"Eugene, OR Urbanized Area",25109.621687546005,"Sutherlin, OR Urban Cluster"
56623.88791622088,"Eugene, OR Urbanized Area",22475.9892023575,"Sutherlin, OR Urban Cluster"
56647.79793664069,"Eugene, OR Urbanized Area",23156.93722561353,"Sutherlin, OR Urban Cluster"
59656.630710959646,"Eugene, OR Urbanized Area",24433.16333512535,"Sutherlin, OR Urban Cluster"
59534.93768264607,"Eugene, OR Urbanized Area",24164.480640355596,"Sutherlin, OR Urban Cluster"
58689.73201431452,"Eugene, OR Urbanized Area",24763.058142036833,"Sutherlin, OR Urban Cluster"
59136.36314708545,"Eugene, OR Urbanized Area",26407.42281932114,"Sutherlin, OR Urban Cluster"
57551.218479392286,"Eugene, OR Urbanized Area",25509.509467915686,"Sutherlin, OR Urban Cluster"
58240.14048289243,"Eugene, OR Urbanized Area",26109.29531599843,"Sutherlin, OR Urban Cluster"
57548.75592557702,"Eugene, OR Urbanized Area",25473.262307704157,"Sutherlin, OR Urban Cluster"
58234.231896916564,"Eugene, OR Urbanized Area",26042.378865516435,"Sutherlin, OR Urban Cluster"
56624.578679037055,"Eugene, OR Urbanized Area",24401.68787596947,"Sutherlin, OR Urban Cluster"
57372.40632810291,"Eugene, OR Urbanized Area",18721.040781480206,"Sutherlin, OR Urban Cluster"
57307.35716085168,"Eugene, OR Urbanized Area",18442.07053837936,"Sutherlin, OR Urban Cluster"
50703.439813197576,"Eugene, OR Urbanized Area",18573.230352015176,"Sutherlin, OR Urban Cluster"
50651.39778946295,"Eugene, OR Urbanized Area",18456.7897620025,"Sutherlin, OR Urban Cluster"
50608.450773621276,"Eugene, OR Urbanized Area",18360.89574707256,"Sutherlin, OR Urban Cluster"
50733.73644544327,"Eugene, OR Urbanized Area",18648.192936486194,"Sutherlin, OR Urban Cluster"
50509.52892198051,"Eugene, OR Urbanized Area",18415.833913848208,"Sutherlin, OR Urban Cluster"
50842.941682637975,"Eugene, OR Urbanized Area",19151.858190217707,"Sutherlin, OR Urban Cluster"
27788.75788775391,"Eugene, OR Urbanized Area",3093.06871610575,"Cottage Grove, OR Urban Cluster"
31038.18564454205,"Eugene, OR Urbanized Area",6610.3976939191825,"Cottage Grove, OR Urban Cluster"
30230.738629726846,"Eugene, OR Urbanized Area",5545.015380674851,"Cottage Grove, OR Urban Cluster"
30461.68960032853,"Eugene, OR Urbanized Area",5726.645471293965,"Cottage Grove, OR Urban Cluster"
31452.316375286333,"Eugene, OR Urbanized Area",6703.7075255114205,"Cottage Grove, OR Urban Cluster"
31003.60691528104,"Eugene, OR Urbanized Area",6298.570307573118,"Cottage Grove, OR Urban Cluster"
30053.6681359133,"Eugene, OR Urbanized Area",5432.58084984549,"Cottage Grove, OR Urban Cluster"
29870.242884570554,"Eugene, OR Urbanized Area",5256.4180177535945,"Cottage Grove, OR Urban Cluster"
30576.714364144715,"Eugene, OR Urbanized Area",5864.294317203582,"Cottage Grove, OR Urban Cluster"
29981.551192829822,"Eugene, OR Urbanized Area",5420.53194694293,"Cottage Grove, OR Urban Cluster"
31397.364464743045,"Eugene, OR Urbanized Area",6642.905199897898,"Cottage Grove, OR Urban Cluster"
31574.2865383547,"Eugene, OR Urbanized Area",7117.481088130388,"Cottage Grove, OR Urban Cluster"
35722.680474339824,"Eugene, OR Urbanized Area",10984.605273911906,"Cottage Grove, OR Urban Cluster"
35417.42251367398,"Eugene, OR Urbanized Area",10717.253344369123,"Cottage Grove, OR Urban Cluster"
35903.84863199093,"Eugene, OR Urbanized Area",11181.136042939595,"Cottage Grove, OR Urban Cluster"
35321.45336960679,"Eugene, OR Urbanized Area",10613.022351514157,"Cottage Grove, OR Urban Cluster"
35374.32900627219,"Eugene, OR Urbanized Area",10672.34500239577,"Cottage Grove, OR Urban Cluster"
35394.7294928255,"Eugene, OR Urbanized Area",10652.156607161522,"Cottage Grove, OR Urban Cluster"
36103.0437429154,"Eugene, OR Urbanized Area",11472.165175087002,"Cottage Grove, OR Urban Cluster"
35622.995231610425,"Eugene, OR Urbanized Area",10884.787281321751,"Cottage Grove, OR Urban Cluster"
35510.67400006391,"Eugene, OR Urbanized Area",10820.881042365121,"Cottage Grove, OR Urban Cluster"
35543.46279046505,"Eugene, OR Urbanized Area",10806.749854434542,"Cottage Grove, OR Urban Cluster"
35729.65253478692,"Eugene, OR Urbanized Area",10996.573151652878,"Cottage Grove, OR Urban Cluster"
35999.73101881121,"Eugene, OR Urbanized Area",11279.096601997473,"Cottage Grove, OR Urban Cluster"
35482.18291691475,"Eugene, OR Urbanized Area",10797.873814882067,"Cottage Grove, OR Urban Cluster"
35484.91749691621,"Eugene, OR Urbanized Area",10807.470259813514,"Cottage Grove, OR Urban Cluster"
36079.39341909374,"Eugene, OR Urbanized Area",11463.9555958192,"Cottage Grove, OR Urban Cluster"
43082.15694494608,"Eugene, OR Urbanized Area",17984.810147781885,"Cottage Grove, OR Urban Cluster"
26735.627592092456,"Eugene, OR Urbanized Area",2581.0721067634536,"Cottage Grove, OR Urban Cluster"
26958.731039781618,"Eugene, OR Urbanized Area",2829.692750801045,"Cottage Grove, OR Urban Cluster"
27198.144217977297,"Eugene, OR Urbanized Area",2961.9883590823515,"Cottage Grove, OR Urban Cluster"
27337.057958829715,"Eugene, OR Urbanized Area",3027.648654898774,"Cottage Grove, OR Urban Cluster"
26741.105691631074,"Eugene, OR Urbanized Area",2667.276329299902,"Cottage Grove, OR Urban Cluster"
26713.44112118531,"Eugene, OR Urbanized Area",2498.9982298720815,"Cottage Grove, OR Urban Cluster"
25422.646826880686,"Eugene, OR Urbanized Area",2060.541932922869,"Cottage Grove, OR Urban Cluster"
50344.76285599921,"Eugene, OR Urbanized Area",24267.775281103513,"Sutherlin, OR Urban Cluster"
50070.36341456674,"Eugene, OR Urbanized Area",25252.53937899397,"Sutherlin, OR Urban Cluster"
50165.66805506588,"Eugene, OR Urbanized Area",25122.761877445533,"Sutherlin, OR Urban Cluster"
50241.361422074326,"Eugene, OR Urbanized Area",24875.4436186747,"Sutherlin, OR Urban Cluster"
50191.658625316835,"Eugene, OR Urbanized Area",25005.434025732666,"Sutherlin, OR Urban Cluster"
6400.010785611685,"Eugene, OR Urbanized Area",6400.010785611685,"Eugene, OR Urbanized Area"
11764.555123686841,"Eugene, OR Urbanized Area",11764.555123686841,"Eugene, OR Urbanized Area"
11868.999248581149,"Eugene, OR Urbanized Area",11868.999248581149,"Eugene, OR Urbanized Area"
11678.349459848516,"Eugene, OR Urbanized Area",11678.349459848516,"Eugene, OR Urbanized Area"
11742.749820900677,"Eugene, OR Urbanized Area",11742.749820900677,"Eugene, OR Urbanized Area"
14371.749678160684,"Eugene, OR Urbanized Area",14371.749678160684,"Eugene, OR Urbanized Area"
8123.748522034756,"Eugene, OR Urbanized Area",8123.748522034756,"Eugene, OR Urbanized Area"
7595.50831684266,"Eugene, OR Urbanized Area",7595.50831684266,"Eugene, OR Urbanized Area"
7634.667974025131,"Eugene, OR Urbanized Area",7634.667974025131,"Eugene, OR Urbanized Area"
8266.250573502846,"Eugene, OR Urbanized Area",8266.250573502846,"Eugene, OR Urbanized Area"
8191.690639329273,"Eugene, OR Urbanized Area",8191.690639329273,"Eugene, OR Urbanized Area"
7957.349106641514,"Eugene, OR Urbanized Area",7957.349106641514,"Eugene, OR Urbanized Area"
7770.06530595526,"Eugene, OR Urbanized Area",7770.06530595526,"Eugene, OR Urbanized Area"
8427.721559904436,"Eugene, OR Urbanized Area",8427.721559904436,"Eugene, OR Urbanized Area"
8076.412118390311,"Eugene, OR Urbanized Area",8076.412118390311,"Eugene, OR Urbanized Area"
8697.604513939741,"Eugene, OR Urbanized Area",8697.604513939741,"Eugene, OR Urbanized Area"
8306.838545347728,"Eugene, OR Urbanized Area",8306.838545347728,"Eugene, OR Urbanized Area"
9148.376792508736,"Eugene, OR Urbanized Area",9148.376792508736,"Eugene, OR Urbanized Area"
8529.340437445311,"Eugene, OR Urbanized Area",8529.340437445311,"Eugene, OR Urbanized Area"
9467.710092062429,"Eugene, OR Urbanized Area",9467.710092062429,"Eugene, OR Urbanized Area"
8064.284068166463,"Eugene, OR Urbanized Area",8064.284068166463,"Eugene, OR Urbanized Area"
10087.475439093623,"Eugene, OR Urbanized Area",10087.475439093623,"Eugene, OR Urbanized Area"
8944.04830194585,"Eugene, OR Urbanized Area",8944.04830194585,"Eugene, OR Urbanized Area"
9738.242244956225,"Eugene, OR Urbanized Area",9738.242244956225,"Eugene, OR Urbanized Area"
8996.95801787353,"Eugene, OR Urbanized Area",8996.95801787353,"Eugene, OR Urbanized Area"
8963.546100775504,"Eugene, OR Urbanized Area",8963.546100775504,"Eugene, OR Urbanized Area"
9844.9036966849,"Eugene, OR Urbanized Area",9844.9036966849,"Eugene, OR Urbanized Area"
10161.411554563369,"Eugene, OR Urbanized Area",10161.411554563369,"Eugene, OR Urbanized Area"
8752.355913102383,"Eugene, OR Urbanized Area",8752.355913102383,"Eugene, OR Urbanized Area"
10226.77103551147,"Eugene, OR Urbanized Area",10226.77103551147,"Eugene, OR Urbanized Area"
8852.54310616585,"Eugene, OR Urbanized Area",8852.54310616585,"Eugene, OR Urbanized Area"
8821.529572646328,"Eugene, OR Urbanized Area",8821.529572646328,"Eugene, OR Urbanized Area"
9552.185906238466,"Eugene, OR Urbanized Area",9552.185906238466,"Eugene, OR Urbanized Area"
8235.108193149188,"Eugene, OR Urbanized Area",8235.108193149188,"Eugene, OR Urbanized Area"
8377.018761964337,"Eugene, OR Urbanized Area",8377.018761964337,"Eugene, OR Urbanized Area"
8187.97019622974,"Eugene, OR Urbanized Area",8187.97019622974,"Eugene, OR Urbanized Area"
8763.814244561387,"Eugene, OR Urbanized Area",8763.814244561387,"Eugene, OR Urbanized Area"
8089.865934684639,"Eugene, OR Urbanized Area",8089.865934684639,"Eugene, OR Urbanized Area"
8173.745970763774,"Eugene, OR Urbanized Area",8173.745970763774,"Eugene, OR Urbanized Area"
8783.054716167982,"Eugene, OR Urbanized Area",8783.054716167982,"Eugene, OR Urbanized Area"
10957.458836327443,"Eugene, OR Urbanized Area",10957.458836327443,"Eugene, OR Urbanized Area"
10845.96000373963,"Eugene, OR Urbanized Area",10845.96000373963,"Eugene, OR Urbanized Area"
11794.522481812535,"Eugene, OR Urbanized Area",11794.522481812535,"Eugene, OR Urbanized Area"
10998.3998394223,"Eugene, OR Urbanized Area",10998.3998394223,"Eugene, OR Urbanized Area"
12286.193569167748,"Eugene, OR Urbanized Area",12286.193569167748,"Eugene, OR Urbanized Area"
11387.898502121416,"Eugene, OR Urbanized Area",11387.898502121416,"Eugene, OR Urbanized Area"
12133.416263184585,"Eugene, OR Urbanized Area",12133.416263184585,"Eugene, OR Urbanized Area"
10544.883333991327,"Eugene, OR Urbanized Area",10544.883333991327,"Eugene, OR Urbanized Area"
11101.743134404674,"Eugene, OR Urbanized Area",11101.743134404674,"Eugene, OR Urbanized Area"
10561.621025347222,"Eugene, OR Urbanized Area",10561.621025347222,"Eugene, OR Urbanized Area"
10544.239467867701,"Eugene, OR Urbanized Area",10544.239467867701,"Eugene, OR Urbanized Area"
10555.515468206113,"Eugene, OR Urbanized Area",10555.515468206113,"Eugene, OR Urbanized Area"
11171.206080361615,"Eugene, OR Urbanized Area",11171.206080361615,"Eugene, OR Urbanized Area"
10796.129910838714,"Eugene, OR Urbanized Area",10796.129910838714,"Eugene, OR Urbanized Area"
11147.125747003698,"Eugene, OR Urbanized Area",11147.125747003698,"Eugene, OR Urbanized Area"
11156.458152947638,"Eugene, OR Urbanized Area",11156.458152947638,"Eugene, OR Urbanized Area"
11214.906492240916,"Eugene, OR Urbanized Area",11214.906492240916,"Eugene, OR Urbanized Area"
11139.011093923858,"Eugene, OR Urbanized Area",11139.011093923858,"Eugene, OR Urbanized Area"
11480.539054582883,"Eugene, OR Urbanized Area",11480.539054582883,"Eugene, OR Urbanized Area"
10153.148204188536,"Eugene, OR Urbanized Area",10153.148204188536,"Eugene, OR Urbanized Area"
10402.636905091025,"Eugene, OR Urbanized Area",10402.636905091025,"Eugene, OR Urbanized Area"
11271.783571684691,"Eugene, OR Urbanized Area",11271.783571684691,"Eugene, OR Urbanized Area"
10110.32592061865,"Eugene, OR Urbanized Area",10110.32592061865,"Eugene, OR Urbanized Area"
11270.63928698609,"Eugene, OR Urbanized Area",11270.63928698609,"Eugene, OR Urbanized Area"
10526.267998427471,"Eugene, OR Urbanized Area",10526.267998427471,"Eugene, OR Urbanized Area"
10616.594046892602,"Eugene, OR Urbanized Area",10616.594046892602,"Eugene, OR Urbanized Area"
10533.65882115422,"Eugene, OR Urbanized Area",10533.65882115422,"Eugene, OR Urbanized Area"
10636.313046423254,"Eugene, OR Urbanized Area",10636.313046423254,"Eugene, OR Urbanized Area"
10683.483920120949,"Eugene, OR Urbanized Area",10683.483920120949,"Eugene, OR Urbanized Area"
10196.866403243956,"Eugene, OR Urbanized Area",10196.866403243956,"Eugene, OR Urbanized Area"
10641.365424951462,"Eugene, OR Urbanized Area",10641.365424951462,"Eugene, OR Urbanized Area"
10550.77257871419,"Eugene, OR Urbanized Area",10550.77257871419,"Eugene, OR Urbanized Area"
10628.820626506142,"Eugene, OR Urbanized Area",10628.820626506142,"Eugene, OR Urbanized Area"
10715.001055899083,"Eugene, OR Urbanized Area",10715.001055899083,"Eugene, OR Urbanized Area"
10010.262044460496,"Eugene, OR Urbanized Area",10010.262044460496,"Eugene, OR Urbanized Area"
10307.523897828023,"Eugene, OR Urbanized Area",10307.523897828023,"Eugene, OR Urbanized Area"
12511.550372888967,"Eugene, OR Urbanized Area",12511.550372888967,"Eugene, OR Urbanized Area"
16940.350846007565,"Eugene, OR Urbanized Area",16940.350846007565,"Eugene, OR Urbanized Area"
16044.577675867175,"Eugene, OR Urbanized Area",16044.577675867175,"Eugene, OR Urbanized Area"
16282.672670350823,"Eugene, OR Urbanized Area",16282.672670350823,"Eugene, OR Urbanized Area"
15880.907212631037,"Eugene, OR Urbanized Area",15880.907212631037,"Eugene, OR Urbanized Area"
16734.750267532127,"Eugene, OR Urbanized Area",16734.750267532127,"Eugene, OR Urbanized Area"
15746.941221918107,"Eugene, OR Urbanized Area",15746.941221918107,"Eugene, OR Urbanized Area"
16402.172815986592,"Eugene, OR Urbanized Area",16402.172815986592,"Eugene, OR Urbanized Area"
15827.492354557467,"Eugene, OR Urbanized Area",15827.492354557467,"Eugene, OR Urbanized Area"
16853.850489398403,"Eugene, OR Urbanized Area",16853.850489398403,"Eugene, OR Urbanized Area"
17046.291642054915,"Eugene, OR Urbanized Area",17046.291642054915,"Eugene, OR Urbanized Area"
17295.81571665999,"Eugene, OR Urbanized Area",17295.81571665999,"Eugene, OR Urbanized Area"
