invent_id,blm,pv,stf,usfs,lg,br,pvi,pvn,bia,stp,water,und,st,fws,coe,stl,pvu,stw,bpa,dod,gsa,nps,tot,blm_prop,pv_prop,stf_prop,usfs_prop,lg_prop,br_prop,pvi_prop,pvn_prop,bia_prop,stp_prop,water_prop,und_prop,st_prop,fws_prop,coe_prop,stl_prop,pvu_prop,stw_prop,bpa_prop,dod_prop,gsa_prop,nps_prop,tot_prop
147,23283.729,14173.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37456.969,0.6216127364710156,0.37838726352898444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148,4605.62,11130.327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15735.947,0.2926814636577004,0.7073185363422996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
149,0,224.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.316,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
154,8641.487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8641.487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
155,3906.941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3906.941,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156,27965.791999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27965.791999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
158,81703.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81703.016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
159,99925.526,20417.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120342.638,0.8303418278066996,0.16965817219330026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,54566.011000000006,121982.469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176548.48,0.30907097585886895,0.690929024141131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
161,108.768,92022.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92130.799,0.0011805824021997248,0.9988194175978004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
162,2154.412,129986.616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132141.028,0.0163038840593854,0.9836961159406146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163,0,67353.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67353.083,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
164,0,3741.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3741.417,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
165,202002.924,235524.319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437527.243,0.46169221970024843,0.5383077802997515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
166,337.653,136328.903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136666.55599999998,0.0024706337079277835,0.9975293662920722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
167,0,95396.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95396.434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
168,0,26831.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26831.161,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
169,4275.709,4416.236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8691.945,0.491916251195791,0.5080837488042089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
170,18876.944,7241.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26118.056,0.7227545572304462,0.27724544276955376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
171,10019.803,755.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10775.139,0.9299001154416663,0.07009988455833378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
172,1726.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1726.071,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
174,0,814.843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814.843,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
175,12468.145,541.732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13009.877,0.958359944525225,0.04164005547477505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
176,14504.671,10.585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14515.256,0.9992707672534332,7.292327465667848e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
177,11660.965,1362.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13023.034,0.8954107775499934,0.10458922245000665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
178,4548.171,5335.713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9883.884,0.4601602973082242,0.5398397026917758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
179,0,7107.737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7107.737,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
180,0,11455.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11455.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
181,43962.305,9366.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53328.891,0.8243618829425873,0.17563811705741264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
182,84868.299,60029.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144897.66700000002,0.5857119769913203,0.4142880230086796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183,50130.585999999996,102171.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152301.603,0.32915337076261764,0.6708466292373824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
184,113.717,10723.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10837.633,0.010492789338779049,0.9895072106612209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
185,3043.707,9203.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12246.993,0.24852688329290298,0.7514731167070969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
186,12870.251,5812.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18682.359,0.6888986021519017,0.3111013978480983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
187,80078.906,1753.5729999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81832.479,0.9785711856535594,0.021428814346440606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
188,43697.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43697.996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
189,5942.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5942.946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
200,427.097,8919.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9346.175,0.04569751796858073,0.9543024820314193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
201,15109.042,12830.396999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27939.439,0.5407782883543224,0.45922171164567765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
202,10229.618999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10229.618999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
203,41278.335,12370.261999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53648.596999999994,0.7694205870845048,0.23057941291549525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
204,771575.855,0,13615.318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.173,0.9826598687451114,0,0.017340131254888674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
205,645330.944,139860.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.173,0.8218774818040396,0.17812251819596042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
206,618636.538,166554.63400000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.172,0.7878801495236372,0.21211985047636273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
207,66713.405,286642.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353355.466,0.18879969724311552,0.8112003027568844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
208,123775.553,170239.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294014.996,0.4209838092748167,0.5790161907251833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
209,72079.268,18982.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91062.093,0.791539768364428,0.20846023163557204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
210,55891.82,4739.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60631.287,0.9218313310749944,0.07816866892500567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
211,80135.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80135.501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
212,246485.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246485.369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
213,418892.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418892.326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
214,523921.04000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523921.04000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
215,777398.7039999999,7792.469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.173,0.9900757047863552,0.009924295213644742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
216,683496.052,67644.52399999999,0,34050.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.172,0.8704836177144386,0.08615038784465599,0,0.0433659944409054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
217,785191.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
218,169562.909,21113.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190676.632,0.88926947797148,0.11073052202851999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
219,785191.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
220,785191.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
221,576572.679,208618.494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.173,0.7343086611596435,0.26569133884035656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
222,590633.699,135763.604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726397.3030000001,0.8131000714907665,0.18689992850923343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
223,408491.338,127800.637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536291.975,0.7616957870756876,0.23830421292431236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
224,142297.283,25577.149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167874.432,0.8476411881471027,0.1523588118528973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
225,51415.487,46551.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97967.02,0.5248244460227534,0.47517555397724665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
226,143896.048,8726.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152622.274,0.9428246888786365,0.057175311121363585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
227,89406.447,6245.485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95651.932,0.9347061280476802,0.06529387195231978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
228,156059.655,8339.172999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164398.828,0.9492747417883052,0.05072525821169478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
229,175693.90099999998,404.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176098.566,0.9977020539735684,0.002297946026431584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
230,210365.234,1250.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211615.57499999998,0.9940914509718862,0.005908549028113833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
231,140739.202,405.26500000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141144.467,0.9971287220206796,0.0028712779793202948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
232,218168.213,6064.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224232.41999999998,0.9729557081888516,0.027044291811148456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
233,89811.73,7635.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97446.806,0.9216487813874576,0.07835121861254232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
234,177746.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177746.884,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
235,81660.133,19792.643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101452.776,0.8049078223349946,0.19509217766500545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
236,107404.432,14739.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122143.49,0.8793299749335801,0.12067002506641983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
237,83877.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83877.87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
238,13893.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13893.009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
241,474.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474.265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
242,24318.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24318.047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
245,4597.502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4597.502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
246,104043.795,41557.874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145601.669,0.7145783129724976,0.2854216870275024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
247,23604.912,39537.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63142.013999999996,0.37383843980649717,0.6261615601935029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
248,199320.671,139197.278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338517.949,0.5888038480346577,0.41119615196534226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
249,0,1048.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048.863,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
250,12824.199,1119.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13943.367,0.9197347383885112,0.08026526161148881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
251,764006.901,0,21184.272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.173,0.9730202366908167,0,0.026979763309183308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
252,785191.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
253,337800.214,377481.278,69909.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.1749999999,0.4302139717757271,0.4807507904046426,0.08903523781963037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
254,306004.91,479186.263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.173,0.38972026243091756,0.6102797375690824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
255,532733.934,252457.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.174,0.6784767221542916,0.32152327784570844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
256,0,762001.581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762001.581,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
257,0,785191.1730000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.1730000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
258,144683.877,640507.296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.173,0.1842657966303959,0.8157342033696041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
259,501210.19800000003,217889.474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719099.672,0.6969968385689933,0.3030031614310067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
260,475797.829,0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475797.88,0.9999998928116284,1.0718837166739792e-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
261,80658.01,704533.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.173,0.1027240406840386,0.8972759593159614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
262,221704.49599999998,563486.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.1739999999,0.2823573460085786,0.7176426539914215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
263,131150.288,654040.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.173,0.16702975340248763,0.8329702465975124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
264,521600.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521600.047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
265,371145.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371145.146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
266,266143.108,13861.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280004.588,0.9504955254518902,0.049504474548109904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
267,277963.917,507227.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.173,0.354007949348152,0.6459920506518481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
268,90734.559,346205.58900000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436940.14800000004,0.2076590110002892,0.7923409889997107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
269,63618.467,196397.711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260016.178,0.24467118734435053,0.7553288126556494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
270,92641.03600000001,179155.911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271796.947,0.3408464922897019,0.6591535077102981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
271,505329.089,176883.886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682212.975,0.740720431182066,0.259279568817934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
272,290449.002,391763.973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682212.975,0.42574535026983323,0.5742546497301667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
273,106385.867,587665.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694051.391,0.15328240585573585,0.8467175941442642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
274,325148.307,313375.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638523.486,0.509219025030506,0.4907809749694939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
275,271311.597,379050.306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650361.9029999999,0.41717018747329676,0.5828298125267033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
276,286501.276,307694.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594195.943,0.4821663280861546,0.5178336719138454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
277,367153.979,301647.776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668801.755,0.5489728103360015,0.4510271896639984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
278,382421.709,198363.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580784.726,0.6584568978489286,0.34154310215107136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
279,604613.8690000001,111000.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715613.9990000001,0.8448882635679127,0.1551117364320873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
280,604302.712,111311.28600000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715613.998,0.8444534535222996,0.15554654647770041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
281,763397.544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763397.544,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
282,232411.516,552779.657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.173,0.2959935414352907,0.7040064585647093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
283,567886.472,217304.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.173,0.7232461233998105,0.27675387660018946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
284,333170.42,452020.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.173,0.42431758208265036,0.5756824179173498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
285,310866.823,474324.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.173,0.39591227422012804,0.6040877257798719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
286,585132.653,200058.521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.1740000001,0.7452104307530079,0.25478956924699203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
287,0,785191.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
288,193.50400000000002,281028.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281221.852,6.880830868008081e-4,0.9993119169131991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
